"species","breed_name","color","name","actual_card_num","sex","birth_date"
2,"МЕТИС","ВАН","ЛЮСЯ",6680,2,20050606
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","НИКА",5369,2,20160715
2,"СФИНКС КАНАДСКИЙ","ЧЕРЕПАХОВЫЙ","САПФИРА",6679,2,20160716
2,"МЕТИС","СЕРЫЙ ТАББИ","ТАЯ",6676,4,20140615
2,"МЕТИС","ЧЕРЕПАХА","БУСЯ",6663,2,20160501
1,"МЕТИС","ЧЕПРАК","ДИНА",6673,4,20160401
2,"МЕТИС","БЕЛО СЕРЫЙ ТАБИ","МАРТА",6645,2,20160720
1,"МЕТИС","БЕЛО-РЫЖИЙ","РОЙ",6670,1,20100501
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕРНЫЙ","ГРОМ",6667,1,20160724
2,"МЕТИС","КРЕМОВЫЙ","МИЛА",6665,4,20160301
2,"МЭЙН-КУН","СЕРЫЙ ТАББИ","МУСЯ",6664,2,20140615
2,"ПЕРСИДСКАЯ","ГОЛУБОЙ","ДЫМОК",6657,3,20100606
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","ТИМ",6656,3,20150509
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","ЛАСКА",6654,4,20150415
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","МУСЯ",6653,2,20160715
1,"КОЛЛИ ДЛИННОШЕРСТНАЯ","РЫЖЕ-БЕЛЫЙ","ДАНА",6649,2,20160318
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ФИЛЯ",6508,1,20130501
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","КОФЕЙНЫЙ","КЕКС",6647,1,20160802
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","РИКИ",6604,1,20160505
1,"ГОНЧАЯ ЭСТОНСКАЯ","ТРИКОЛОР","ДАНА",6610,2,20160823
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МИША",6770,3,20160302
2,"МЕТИС","ГОЛУБОЙ","ДАРИК",6643,3,20160416
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","РАДА",6640,4,20150509
2,"МЕТИС","СЕРЫЙ ТАББИ","ТОША",6637,1,20160407
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","ТИГРОВЫЙ","БАЙ",6636,1,20160716
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","КРЕМОВЫЙ ТАББИ","ЛЕОН",6635,3,20160327
1,"РЕТРИВЕР ЛАБРАДОР","ЗОЛОТИСТЫЙ","МОЛЛИ",6633,2,20120307
2,"МЕТИС","СЕРЫЙ ТАБИ","ТИМОФЕЙ",6616,3,20160501
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","НЮША",6613,4,20130501
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ШИНШИЛЛА","ДЖЕРСИ",6631,2,20160622
2,"ХАЙЛЕНД ФОЛД","ЛИЛОВЫЙ","МЕЛИССА",6619,2,20160815
2,"МЕТИС","ТЕМНЫЙ ДЫМ","ДЫМКА",6620,4,20150501
2,"ХАЙЛЕНД ФОЛД","ВИСКАС","ТОФФИ",6630,3,20160218
2,"МЕТИС","ФРАЧНЫЙ","МАШКА",6628,4,20130530
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","ГАРФИЛД",6701,1,20160701
2,"МЕТИС","СЕРЫЙ ТАББИ","БИМ",6759,3,20150815
2,"МЕТИС","СЕРЫЙ ТАББИ","МУСЯ",6749,4,20120812
2,"МЕТИС","БЕЛОСЕРАЯ","БАСЯ",6704,4,20130501
1,"ГОНЧАЯ ЭСТОНСКАЯ","ЧЕРНО-ПЕГАЯ","БУЯН",6747,1,20150618
2,"МЕТИС","СЕРОБЕЛЫЙ ТАБИ","ШУРИК",6746,1,20160723
1,"МЕТИС","ЧЕРНЫЙ","ЭРНЕСТ",6741,1,20160901
2,"ХАЙЛЕНД ФОЛД","МРАМОРНЫЙ ТАБИ","МАРСЕЛЬ",6745,1,20160601
2,"МЕТИС","ЧЕРЕПАХА","МАРКИЗА",6744,4,20080601
1,"МОПС","ПАЛЕВЫЙ","ПИКСЕЛЬ",6731,1,20110808
2,"МЕТИС","ЧЕРНЫЙ","МАКС",6742,3,20160415
2,"МЕТИС","ФРАЧНЫЙ","СИЛЬВЕСТР",6738,1,20160725
1,"СПАНИЕЛЬ КАВАЛЕР-КИНГ-ЧАРЛЗ","БЛЭН ХЭЙМ","ГАРРИ",6729,1,20160829
2,"БЕНГАЛЬСКАЯ","ЧЕРЕПАХ. ТАББИ","ДАРСИ",6728,4,20150713
1,"ШАР-ПЕЙ","ПАЛЕВЫЙ","ДЖЕССИ",6727,2,20160908
1,"ТЕРЬЕР ФОКС","БЕЛОРЫЖИЙ","НОРА",6726,2,20160624
2,"МЕТИС","СЕРЫЙ ТАББИ","МУРЗИК",6725,2,20100615
2,"МЕТИС","ЧЕРНЫЙ","ЧАРЛИ",14923,1,20160715
2,"МЕТИС","СВЕТЛОРЫЖИЙ ТАБИ","ТИХОН",6721,3,20161101
2,"МЕТИС","СЕРЫЙ ТАБИ","БАРСИК",6715,3,20021101
1,"БЕРНСКИЙ ЗЕННЕНХУНД","ТРИКОЛОР","РУФИНА",6724,2,20160815
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","РЫЖАЯ","МОНЯ",6722,2,20150831
2,"МЕТИС","СЕРЫЙ ТАБИ","МУРКА",6754,2,20160509
2,"РУССКАЯ ГОЛУБАЯ","ГОЛУБОЙ","РИО",6753,1,20160701
1,"МЕТИС","ТРИКОЛОР","АРЧИ",6720,1,20150517
2,"МЕТИС","СЕРЫЙ ТАБИ","БАРБАРИС",6764,1,20130610
2,"МЕТИС","РЫЖИЙ ТАБИ","ГАРРИ",6025,3,20160501
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СТАЛЬ С ЗОЛОТОМ","ЛИША",6717,2,20160808
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","КУЗЯ",6752,3,20120501
2,"МЕТИС","ЧЕРНАЯ","ДЖИНА",6714,2,20160328
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","СЭМ",6711,1,20160826
2,"ПЕРСИДСКАЯ","БЕЖЕВЫЙ","ДОСЯ",6710,3,20050501
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","РЫЖИЙ","БОНЯ",6706,2,20160801
2,"МЕТИС","ГОЛУБОЙ","СИРИУС",6705,1,20160815
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","РУБИ",6757,2,20160825
2,"МЕТИС","ВАН","МАСЯ",6756,4,20151015
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","ЛЮСЯ",6755,4,20130509
2,"СИАМСКАЯ","ПОРОДНЫЙ","МУРЗИК",6761,3,20160401
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","СЕРЕБРО","ДРЭД",6778,1,20110401
2,"МЕТИС","РЫЖИЙ","РЫЖИЙ",6777,1,20140401
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","АРСА",6773,2,20160820
2,"МЕТИС","СЕРЫЙ ТАБИ","МАКС",6769,3,20160601
2,"МЕТИС","ЧЕРНАЯ","СИМА",6766,2,20050401
1,"БИГЛЬ","ЧЕРНАЯ","ДЖЕФФА",6779,2,20160920
2,"КОРНИШ-РЕКС","ЧЕРЕПАХА","СОФИ",6795,2,20160630
1,"ХАСКИ","ПОРОДНЫЙ","АЛМИ",6796,2,20160514
2,"ТАЙСКАЯ","Ш/П","МАТИЛЬДА",6798,4,20151115
1,"МОПС","ПОРОДНЫЙ","БОНИ",6800,1,20150912
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","ЕВА",6799,2,20160315
2,"МЕТИС","СЕРЫЙ ТАББИ","КЕФИР",2140,3,20160509
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","МУРКА",6794,4,20120615
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","УРСА",6792,2,20160615
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","ЛЮСЯ",6791,2,20150615
2,"СКОТТИШ-ФОЛД","ЧЕРЕПАХА","БАГИРА",6789,2,20160715
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","ТРИКОЛОР","МИССА",6899,2,20160827
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ДОРИАН",6898,1,20160601
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ГРИДЖИО",6781,3,20160401
2,"МЕТИС","СЕРЫЙ ТАБИ НА БЕЛЕ","МЯКИШ",6896,3,20150310
2,"СКОТТИШ-ФОЛД","БЕЛЫЙ","ЗЕФИРКА",6893,4,20160515
2,"МЕТИС","ЧЕРНЫЙ","ШЕРЛОК",6891,3,20160505
2,"МЕТИС","СЕРЫЙ ТАББИ","ПРИНЦЕССА",6889,2,20160715
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","МУРКА",6886,2,20160703
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ОСКАР",6885,1,20160720
2,"СКОТТИШ-ФОЛД","СЕРЕБР. МРАМОР","ФАНИ",6884,2,20160815
2,"МЕТИС","РЫЖИЙ ТАБИ","МАРМЫШКА",6787,4,20160601
1,"КАНЕ-КОРСО","ЧЕРНЫЙ","АСТИ",9945,2,20160829
1,"МЕТИС","ЧЕРНАЯ","ЖУЖА",6784,2,20090701
2,"МЕТИС","ЧЕРЕПАХОВАЯ","ФРОС",6782,1,20160801
2,"СФИНКС КАНАДСКИЙ","БЕЛЫЙ","МОРФИЙ",6783,3,20151101
2,"МЕТИС","СЕРЫЙ ТАБИ","СИМА",6785,2,20160901
1,"МЕТИС","ТРИКОЛОР","ДЖЕССИКА",6786,2,20150619
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ШИНШИЛЛА","НЮША",6788,2,20160419
1,"РЕТРИВЕР ГОЛДЕН","ЗОЛОТИСТЫЙ","ДЖЕССИ",6790,4,20160301
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","АНФИСА",6883,4,20160515
2,"МЕТИС","ЧЕРЕПАХОВЫЙ ТАББИ","МАРУСЯ",6882,4,20160515
1,"МЕТИС","ЧЕПРАК","РЫЖИЙ",6880,1,20151115
2,"МЕТИС","РЫЖИЙ ТАББИ БИК","РЫЖИК",6879,3,20160415
2,"МЕТИС","ЧЕРНЫЙ","ВАСЯ",6877,3,20140515
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","МАСИК",6868,3,20090615
2,"МЕТИС","ЧЕРНЫЙ","ПУХТЕН",6839,1,20130501
1,"МЕТИС","ЧЕПРАЧНАЯ","ВЕНЕЦИЯ",6873,2,50160415
2,"МЕТИС","БЕЛОСЕРАЯ","ГАРОНА",6872,2,20160601
2,"МЕТИС","РЫЖИЙ ТАББИ БИК.","БАРСИК",1458,1,20160510
2,"МЕТИС","РЫЖИЙ ТАБИ","ЭЛИ",6871,2,20160901
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","ШЕРИФ",6870,1,20160320
2,"СКОТТИШ СТРАЙТ","ЛИЛОВЫЙ","МИРА",6866,2,20160522
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","ФИЛЯ",5080,3,20040512
2,"МЕТИС","БИКОЛОР","ТОМ",6827,1,20160308
1,"ШПИЦ КАРЛИКОВЫЙ","КРЕМОВЫЙ","ЛЕДИ",6801,2,20151009
2,"МЕТИС","БЕЛЫЙ","ГЛУХАРЬ",6858,3,20000501
1,"МЕТИС","ЧЕПРАК","МУХА",6864,2,20131101
1,"ЧИ-ХУА-ХУА","ЗОЛОТИСТО-БЕЛЫЙ","РОККИ",6860,1,20160905
2,"МЕТИС","ТИГРОВЫЙ","МАРС",9155,3,20040606
2,"ХАЙЛЕНД ФОЛД","СЕРЕБР. ТАББИ","МАРКИЗА",6857,2,20160815
1,"ШНАУЦЕР ЦВЕРГ","ПЕРЕЦ С СОЛЬЮ","КЕЛЛИ",6854,2,20160825
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","БОНЯ",6853,3,20151115
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ФИМА",6852,3,20160915
2,"МЕТИС","ГОЛУБОЙ БИКОЛОР","СЛАЙ",6848,3,20160615
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","КОТЯ",6846,4,20151015
2,"МЕТИС","РЫЖИЙ ТАББИ","САНЯ",6845,3,20151015
1,"МЕТИС","ЗОНАРНЫЙ","АРЧИ",6804,1,20160925
2,"МЕТИС","ЧЕРНЫЙ","МИРА",6843,2,20160623
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СТАЛЬ С ЗОЛОТОМ","САЙМОН",6807,1,20160907
2,"МЕТИС","БЕЛОРЫЖИЙ","ЛЮЛЮ",6844,1,20160601
2,"МЕТИС","БЕЛОСЕРЫЙ","ПУШОК",6813,1,20130501
1,"МЕТИС","ПАЛЕВЫЙ","ДЖЕК",6808,1,20160901
2,"МЕТИС","РЫЖИЙ ТАБИ","МАДРИД",6814,3,20160518
2,"МЕТИС","ЧЕРНОБЕЛАЯ","МАТИЛЬДА",6817,2,20160501
2,"МЕТИС","РЫЖИЙ ТАБИ НА БЕЛМ","МАША",6822,4,20150501
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","СЕМА",6828,3,20160527
1,"РЕТРИВЕР ЛАБРАДОР","РЫЖИЙ","КАЙСА",6811,2,20070809
2,"СКОТТИШ-ФОЛД","СЕРЫЙ ТАБИ","АСЯ",6831,2,20151125
2,"МЕТИС","ЧЕРЕПАХОВЫЙ КАЛИКО","АЛИСА",2751,4,20160509
2,"СИБИРСКАЯ","БЛЮПОЙНТ","ЖАКЛИН",9400,4,20090911
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","МИХА",6812,3,20150901
2,"МЕТИС","КРЕМ. ТАББИ БИК","ЧУДИК",6816,3,20160509
1,"МЕТИС","ЧЕРНОПОДПАЛЫЙ","ТАЙГА",6819,2,20161001
1,"ЧИ-ХУА-ХУА","КРЕМОВЫЙ","ЧЕРРИ",6936,2,20140615
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","РОКСИ",6832,2,20121210
2,"МЕТИС","СЕРЫЙ ТАБИ","МУСЯ",6842,2,20160927
2,"МЕТИС","СЕРЫЙ ТАБИ","ФЕЛИКСА",6841,2,20091001
2,"СИБИРСКАЯ","СЕРОБЕЛЫЙ","СЕМА",6806,1,20160501
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБАЯ","СОНЯ",6802,4,20100901
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МИККИ",6511,3,20160401
2,"МЕТИС","СЕРЫЙ ТАБИ","ТИМА",6838,3,20160601
1,"МЕТИС","ПАЛЕВЫЙ","МАЛЫШ",8590,1,20160713
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ФЕНИКС",6840,1,20160913
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","САМУР",7100,1,20160824
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","ФИЛИМОН",7099,1,20161017
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","ТОША",6442,1,20160209
2,"МЕТИС","КРЕМОВЫЙ ТАБИ","ЛЕВА",6837,1,20160801
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","РЕДЖИНАЛЬД",6835,1,20161017
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","ТОРИ",7098,1,20151220
2,"МЕТИС","СЕРЕБР. ТАББИ БИК","СЕМА",5698,3,20160415
1,"ХАСКИ","ПОРОДНЫЙ","АТОМ",7097,1,20151031
1,"БОЛОНКА МАЛЬТИЙСКАЯ","БЕЛЫЙ","АРМАНИ",6836,1,20160315
1,"БОЛОНКА МАЛЬТИЙСКАЯ","БЕЛАЯ","АРМАНИ",6836,1,20160315
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","КРЕМ","КИМ",6903,3,20140903
2,"МЕТИС","СЕРЫЙ ТОББИ","ДУСЯ",6905,2,20161015
2,"МЕТИС","СЕРЫЙ ТАБИ","БОНЯ",6823,3,20160706
2,"СКОТТИШ-ФОЛД","ЧЕРНЫЙ","МАЛЫШИК",7095,3,20160410
1,"СПАНИЕЛЬ РУССКИЙ","ЧЕРНЫЙ КРАП","РИЧИ",7093,1,20161015
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МИЛКА",7091,2,20151115
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","БОЛТИК",5693,3,20150826
2,"ПЕРСИДСКАЯ","СИЛК ПОЙНТ","МИЛА",6906,2,20150316
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНАЯ","ХЕЛЬГА",6911,2,20161002
2,"МЕТИС","СЕРЫЙ ТАБИ","ФЕЛИКС",6909,3,20151201
2,"МЕТИС","СЕРЫЙ ТАББИ","КУЗЯ",3048,1,20160810
2,"ПЕРСИДСКАЯ","СВЕТЛОСЕРЫЙ ДЫМ","СИМА",6914,4,20120901
1,"ТАКСА КАРЛИКОВАЯ ГЛАДКОШЕРСТНАЯ","КОРИЧНЕВЫЙ ПОДПАЛЙ","ГУДВИН",6912,1,20160927
2,"МЕТИС","БЕЖЕВОКОРИЧНЕВЫЙ","ПЕРСИК",6920,1,20160701
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","ГЕРА",6919,3,20151215
2,"СНОУ-ШУ","ПОРОДНЫЙ","МАРТИН",6913,3,20160701
2,"МЕТИС","РЫЖИЙ ТАББИ","МАЙК",6921,3,20160405
2,"СКОТТИШ СТРАЙТ","ЧЕРНАЯ","КИТТИ",6927,2,20150701
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРЕПАХА НА ГОЛ.","ЛУНА",6253,2,20160508
2,"МЕТИС","СЕРЫЙ ДЫМ","ШЕЛБИ",6929,2,20160620
2,"СКОТТИШ-ФОЛД","РЫЖИЙ ТАББИ","АВГУСТ",1328,3,20160602
2,"МЕТИС","СЕРЫЙ ТАБИ","ТИМОША",6924,3,20160601
2,"МЕТИС","БЕЛОСЕРЫЙ","УМКА",6926,1,20160801
2,"СКОТТИШ-ФОЛД","СЕРОГОЛУБОЙ ТАБИ","ТИШКА",6928,3,20160409
1,"МЕТИС","ТРИКОЛОР","ТЮПА",6931,2,20050801
2,"ОРИЕНТАЛЬНАЯ","ЧЕРНОПЯТНИСТЫЙ ТАИ","СИМБА",6932,3,20140903
1,"ТЕРЬЕР АНГЛИЙСКИЙ ТОЙ","РЫЖИЙ","МИЛКА",6937,2,20160930
1,"ПЕКИНЕС","БЕЛЫЙ","МИККИ",7070,1,20160920
2,"МЕТИС","БЕЛОСЕРЫЙ","ШУСТРИК",6939,3,20150901
1,"МЕТИС","ЧЕРНАЯ","ДЖУЛИ",6940,2,20161001
2,"МЭЙН-КУН","СЕРЫЙ ТАБИ","БОНИ",6942,4,20560701
2,"МЕТИС","ЧЕРНАЯ","МУРА",6945,4,20140630
2,"МЕТИС","БЕЛАЯ","ТИША",6946,4,20130501
2,"МЕТИС","СЕРЫЙ ТАБИ","БЕЛКА",6947,4,20160801
2,"МЕТИС","РЫЖЕБЕЛЫЙ","ГАРФИЛД",5175,3,20160520
2,"МЕТИС","СЕРЫЙ ТАБИ","ТИША",6948,3,20160601
2,"МЕТИС","ЧЕРЕПАХА","МУРА",6967,4,20040301
1,"ШПИЦ КАРЛИКОВЫЙ","ПАЛЕВЫЙ","ТИМОФЕЙ",8536,1,20161017
2,"МЕТИС","РЫЖИЙ ТАББИ БИК","СИМБА",7087,3,20150815
2,"ХАЙЛЕНД СТРАЙТ","ГОЛУБОЙ","МАЙЯ",6951,2,20160826
1,"ОВЧАРКА НЕМЕЦКАЯ","ПОРОДНЫЙ","АСТРА",6952,2,20160920
2,"МЕТИС","СЕРЫЙ ТАББИ","МАСЯНЯ",6953,3,20101215
2,"МЕТИС","ЧЕРНЫЙ","АДОЛЬФ",6954,1,20160415
2,"МЕТИС","ФРАЧНЫЙ","ТИХОН",6957,3,20150701
2,"МЕТИС","СЕРЫЙ ТАБИ","МУСЯ",6959,4,20160401
2,"МЕТИС","СЕРЫЙ ТАБИ","МУРКА",6961,2,20120501
2,"МЕТИС","БЛЮ-ПОИНТ","КНОПКА",6052,4,20090710
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","СОНЯ",6956,2,20151205
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","ЖЮЛЯ",7086,2,20160915
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ЛУНА",7084,2,20161104
2,"МЕТИС","ГОЛУБОЙ","СОНЯ",6923,2,20160415
1,"ХАСКИ","ПОРОДНЫЙ","ДЭЙМОН",1391,1,20160926
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","ПЕГИЙ","ОДИН",6050,1,20161002
2,"МЕТИС","КРЕМОВАЯ","РИММА",6962,4,20160105
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","ЧЕРНОБЕЛЫЙ","ЧИП",1285,1,20161028
2,"МЕТИС","ЧЕРНЫЙ СЕРЕБР.","МИЛА",7082,4,20130417
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","МУСЯ",7081,4,20110601
2,"МЕТИС","СЕРЫЙ ТАБИ","КУРТ",7085,1,20160501
2,"МЕТИС","БЕЛОРЫЖИЙ","РЫЖИК",6963,1,20150801
2,"МЭЙН-КУН","ПОРОДНЫЙ","МАЛЫШ",6964,3,20140807
2,"МЕТИС","ЧЕПРАЧНЫЙ","МИЛКА",6965,4,20150705
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","НИКА",6968,2,20161106
1,"САМОЕД","БЕЛЫЙ","ЛАКИ",6971,1,20161019
1,"ПЕКИНЕС","КОРИЧНЕВЫЙ","ДЖЕССИ",6973,2,20161005
2,"ПЕРСИДСКАЯ","ГОЛУБОКРЕМОВЫЙ","ЛЯЛЯ",6941,2,20081225
2,"МЕТИС","ГОЛУБОЙ","МАРКИЗА",6976,2,20160415
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","МАЙКА",6977,4,20090606
1,"ЧИ-ХУА-ХУА","РЫЖИЙ","ДЖЕККИ",6980,1,20161028
2,"МЕТИС","ЧЕРНЫЙ","ЭЛВИС",6982,1,20161014
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","ПИТА",6983,3,20130815
2,"МЕТИС","ГОЛУБОЙ БИКОЛОР","ЛЕО",6987,3,20160622
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ТЕМА",6988,3,20160622
2,"МЕТИС","ГОЛУБОЙ","ДЫМОК",6990,3,20150509
2,"КОРНИШ-РЕКС","ГОЛУБОЙ","САРА",6993,2,20161110
2,"МЕТИС","РЫЖЕ БЕЛЫЙ","ВОВКА ВОДОЛАЗ",6994,3,20160707
2,"МЕТИС","ФРАЧНЫЙ","БАРСИК",6995,3,20160415
2,"МЕТИС","СЕРЕБРО","БАСЯ",6996,2,20160801
2,"МЕТИС","БЕЛО РЫЖАЯ","ЛОЛА",6997,4,20160505
2,"МЕТИС","БЕЛЫЙ-РЫЖИМ","ПЕРСИК",6998,4,20150205
1,"СПАНИЕЛЬ РУССКИЙ","ЧЕРНЫЙ КРАП","ЧАРЛИ",7003,1,20161018
2,"ПЕРСИДСКАЯ","КРЕМОВЫЙ","РИЧ",7004,1,20161026
2,"МЕТИС","ФРАЧНЫЙ ЧЕРНЫЙ","ШКОДА",7006,3,20160707
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ТЕМНО СЕРЫЙ","ТАЯ",7007,2,20150801
2,"ХАЙЛЕНД СТРАЙТ","РЫЖЕ-БЕЛЫЙ","ДУНЯ",7008,1,20170905
1,"ТАКСА СТАНДАРТНАЯ ГЛАДКОШЕРСТНАЯ","ЧЕПРАЧНАЯ","ЗВЕЗДОЧКА",7010,2,20150707
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЗОЛОТЫЙ","БОНЯ",7005,2,20160106
2,"МЕТИС","ЧЕРНЫЙ","КЕША",7009,3,20150901
2,"СКОТТИШ СТРАЙТ","ЛИЛОВЫЙ","МИТЯЙ",7011,1,20160805
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ЯКОВ",7012,1,20161005
2,"МЕТИС","СЕРЫЙ МРАМОР","КЛЭЙ",6225,3,20160715
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЕБР ТАББИ","МАРТИНИ",7050,3,20160506
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","ФИЛЯ",7049,1,20160715
2,"МЕТИС","РЫЖИЙ ТАБИ","РЫЖИК",7017,3,20160601
1,"БОЛОНКА МАЛЬТИЙСКАЯ","БЕЛЫЙ","БЕТТИ",7023,2,20161107
2,"МЕТИС","ЧЕРНЫЙ ФРАЧНЫЙ","МУНЯ",7018,3,20100301
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","ФЕЛИКС",7019,3,20160801
2,"МЕТИС","СЕР.ТАБИ НА БЕЛОМ","ПУШОК",7020,3,20160801
2,"МЕТИС","БЕЛЫЙ","ВАСИЛИЙ",7024,3,20150501
2,"МЕТИС","СЕРЫЙ ТАБИ","БУСИНКА",7025,2,20160930
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","БАРСИК",7103,1,20160818
2,"МЕТИС","ЧЕРНЫЙ","СЕМА",7026,3,20120801
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","СВЕТЛОБЕЖЕВЫЙ ТАБИ","МАРКИЗ",7028,3,20160105
2,"МЕТИС","СЕРЫЙ ТАБИ","ЛЮСЯ",2109,4,20160510
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ БИКОЛОР","АЛИСА",7106,4,20160415
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","БЕЛКА",7080,2,20161020
1,"КИТАЙСКАЯ ХОХЛАТАЯ СОБАКА","ЧЕРНЫЙ КРАП","ДИОР",7079,1,20080428
2,"МЕТИС","КРАСНЫЙ ТАББИ","ЖУЖА",7078,4,20150615
2,"МЕТИС","ЧЕРНЫЙ","БАРСИК",7027,3,20160501
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","ГРЕЙ",7029,1,20161104
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","БАДДИ",7030,1,20150815
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МЭЙСИ",7031,3,20160920
2,"МЕТИС","СЕРЫЙ ТАБИ","ЗОЯ",7032,4,20160509
2,"СКОТТИШ-ФОЛД","СЕРЕБРЯНЫЙ ТАБИ","НЮША",7033,2,20161102
